id	lon	lat	amenity	name	addr	brand	operator	phone	self_service	amenity
416848304	-4.0311362	51.6678531	fuel				shell			
416964242	-4.7498239	55.6416957	fuel				Jet			
416999852	-2.9554713	53.4669676	fuel							
417036666	0.0530359	52.0664686	fuel	Shell		Shell				
419401643	-3.4476240	50.6980052	fuel				Texaco			
419771558	-1.3348611	54.5443756	fuel			Torq				
420388577	-4.0816421	55.8158327	fuel			BP	Tesco			
420963568	-1.1748296	52.9802502	fuel	Tesco Express		Tesco	Tesco			
421643814	-2.1067736	53.6071349	fuel	BP Newhey Road, Milnrow		BP				
421936845	-1.0643812	53.0007657	fuel	Lambley Motors		UK Petroleum				
422017230	0.7525162	51.8080739	fuel	Bluebird Garage			Butler			
422085414	-1.4205098	53.7010823	fuel	Jet - BSB Fuels		JET	Jet			
422164417	-0.4406862	51.8753115	fuel	Whipperley Ring Service Station		Pace	UK Petroleum			
422164455	-0.4336298	51.8670147	fuel	Farley Green Service Station		BP				
422514159	-2.2586887	51.8588111	fuel							
422558795	-6.8480727	57.9218635	fuel	Ardhasaig Filling Station			Gleaner			
422559675	-6.4961902	58.1579020	fuel	Campbell's Lochs Services			National			
422649369	-0.8604795	60.7572426	fuel	Skibhoull Stores						
422730705	-6.3036172	58.2754073	fuel				National			
423332242	-2.4399989	51.9791714	fuel							
423367543	-2.9611584	58.9829560	fuel							
424137229	-1.7683198	52.7097623	fuel			Shell		+44 1543 415689		
424390874	0.2533438	51.1244053	fuel	Pantile Service Station				+44 1892 528612		
425160606	-1.1386247	52.9946580	fuel	BP		BP				
425510213	-1.6261050	54.9754072	fuel	Esso		Esso				
425764856	-2.9998094	51.5974671	fuel	Shell		Shell	Shell	+44 1633 850033		
426965433	-1.0261050	53.1364694	fuel							
427504822	-1.2555340	51.3324132	fuel			Shell		+44 1635 299437		
428412680	-0.3798241	51.5431821	fuel			Asda	Asda Stores Ltd			
428614721	-1.3090404	53.0192280	fuel	Morrisons		Morrisons				
428761556	-2.9698099	51.5794406	fuel							
429173834	-2.5323435	53.4144909	fuel	Asda		Asda	Asda Stores Ltd			
429269508	-0.2382091	53.9007113	fuel	Rix			Rix			
429269554	-0.1364676	53.8764957	fuel	Pace			Maple Garage			
429270369	-0.2975953	53.8921466	fuel			Gulf				
429437113	-1.2263285	52.5595836	fuel	Croft Hill Filling Station		Esso	Euro Garages			
429556762	-4.4553916	50.3580314	fuel				BP			
429746575	-2.9894178	53.0407332	fuel	Texaco		Texaco	Texaco			
430316397	0.1045479	51.4058111	fuel							
431157204	-4.0596608	51.6634686	fuel				Shell			
432817651	-4.2114725	55.9201325	fuel	Shell Lowmoss			Shell			
432834882	-1.2037780	52.9272357	fuel	Beeston Service Station		Texaco				
433440442	-2.1359619	53.0597960	fuel	Holden Bridge Service Station		Shell		+44 78 1460 4412		
433584943	0.1217867	51.4133321	fuel	Tesco Petrol Filling Station						
434370220	0.1346025	51.8750115	fuel	Tesco Bishops Stortford PFS		Tesco	Tesco	+44 345 6779056	yes	
434424351	-1.9974041	52.7035993	fuel				Texaco			
435194347	0.1970454	51.9072146	fuel				Jet			
436384934	-4.2030978	53.2209911	fuel	Tyn Lon		Esso				
437344779	0.3326618	53.1414442	fuel				Tesco			
437530931	0.1998177	51.4469772	fuel							
437912696	-1.1321685	54.4952454	fuel			Imperial	Imperial			
440655598	-3.5379464	50.7050429	fuel	Sainsbury's		Sainsbury's	Sainsbury's			
440784220	-3.3136094	50.7407151	fuel	West Hill Garage						
441419144	-0.6034161	51.3454546	fuel				Esso			
441945162	-2.0091559	53.1012224	fuel	Poplar Service Station			Esso			
442358903	1.2782801	52.8452671	fuel	Alby Service Station & Post Office			BP			
442359712	1.2478495	52.9182065	fuel				Murco			
442570182	-0.1750576	51.6008768	fuel				BP			
442954326	-2.5820013	53.3923785	fuel	Sainsbury's		Sainsbury's				
443275563	-0.1735120	51.1631550	fuel	Shell		Shell		+44 1293 579199		
444363573	-3.5292962	55.6211569	fuel				BP			
444562795	-0.6974271	52.2998258	fuel	Morrisons Fuel station			Morrisons			
444642794	-1.9354476	52.6470441	fuel							
444644238	-4.4052815	58.0199390	fuel	Gulf		Gulf				
444699003	-3.0393504	53.1642549	fuel				Texaco			
444926181	-4.1997018	55.7410364	fuel							
445091111	-2.1999955	51.2180143	fuel	BP		BP				
445420909	-2.0187767	52.5029457	fuel	Sainsbury's		Sainsbury's				
446046442	-4.4314184	55.8528534	fuel				BP			
447541037	-0.9747174	51.3909148	fuel	Double's Garage			Murco			
447794358	0.2755082	51.4522749	fuel	Asda		Asda	Asda Stores Ltd			
447893832	0.3852868	51.1783030	fuel			ESSO				
448750271	0.1766540	51.5657904	fuel	Coopers Arms Service Station			Texaco			
448750287	0.2028510	51.5648478	fuel				BP			
449178646	0.0296856	51.4506000	fuel			Independent	Tesco Express			
450147645	-2.5248876	52.7177322	fuel	Shawbirch Filling Station		Shell	Londis			
450281187	0.2870804	51.4499956	fuel	Esso		Esso	Esso			
450662974	-2.9983026	52.4911542	fuel	Texaco						
452415458	-0.1544453	51.5088553	fuel	Esso		Esso	BP			
452643844	-1.7129607	53.8297204	fuel				Sainsbury's			
453099984	-3.7845592	55.6747827	fuel	Gulf		Gulf	Shell			
454173921	-3.3985613	50.7498217	fuel	Rockbeare Garage			Murco			
454174818	-3.3563770	50.7547985	fuel	Texaco		Texaco	Texaco			
454497146	-2.5233812	52.7026054	fuel	Morrisons		Morrisons				
454518967	-4.4744936	55.5972054	fuel				BP			
454518974	-4.5080080	55.4443289	fuel	Thames						
454535907	-2.9340610	51.3564392	fuel							
454577335	-1.1881440	52.9749435	fuel	Esso		Esso				
454667058	-2.7267225	51.3925302	fuel							
455607019	-4.9629565	56.0043576	fuel							
455640336	-2.3786795	53.3763046	fuel			Shell	Texaco	+44 161 941 3554		
455680102	-1.9044633	53.8747167	fuel				Texaco			
455887749	-4.0499450	52.7200498	fuel	Birmingham Garage			Power			
455979279	-1.2824655	54.6069372	fuel			Tesco	Tesco			
457360530	-5.2400084	58.1538054	fuel				Scottish Fuels			
457643522	-5.1390918	55.5761855	fuel	Gulf Store						
458320469	-1.1172582	53.0546412	fuel	Jet			Jet			
458320478	-1.1550676	53.0760325	fuel	Longdale Lane Service Station		Esso				
458399002	-4.2014063	55.7747675	fuel			Morrisons	Morrisons			
458726811	-4.0609181	55.8151497	fuel	Roadchef Bothwell		Shell	BP	+44 1698 854512		
458759048	-0.6505747	51.1869750	fuel				BP			
458978237	-2.5259206	52.7035620	fuel	Springhill						
459806504	-1.2320097	52.9847762	fuel	Total		Total	Total			
459998208	-3.3179845	50.6514854	fuel	East Budleigh Garage						
460019621	-4.5045398	52.8244356	fuel	BFL						
461058543	-2.5257695	52.6932066	fuel	BP		BP	BP			
461816755	-0.8330940	53.6909435	fuel	Pace						
461843192	-2.1039116	52.6043284	fuel							
461995626	-7.3123519	57.1550090	fuel	Hillside Filling Station					yes	
462016767	0.3611460	51.4170860	fuel	Tollgate Services		Shell		+44 1474 564481		
462230386	-0.5854930	51.2057900	fuel	Shell		Shell		+44 1483 457293		
462697322	-2.7170993	52.7474310	fuel	BP		BP				
467767953	0.3877224	52.3115459	fuel				Pace			
469289727	1.1240067	51.0717234	fuel	BP		BP				
469297412	-1.0437123	52.9127576	fuel	Cotgrave Service Station		JET	Jet		yes	
469331903	0.1790700	51.5912610	fuel			Shell		+44 1708 739890		
469383201	-0.5478780	53.3933709	fuel				BP			
469389005	-4.1657382	55.1066549	fuel				Gulf			
469389918	-4.4023195	55.3231731	fuel							
469428393	-2.1518912	51.9988410	fuel			Shell		+44 1684 294223		
469756006	-2.3780061	53.5797731	fuel	Shell		Shell		+44 1204 371468		
469868722	-1.3634946	54.5705006	fuel	Esso		Esso	Co-op			
469997028	-1.5769244	50.8179966	fuel				Esso			
470270032	-1.6582175	54.2237806	fuel	Wensleydale Garage			Wensleydale Garage			
470557262	-1.7150192	52.2013972	fuel	Tesco		Tesco	Tesco	+44 345 6779641		
470855867	-5.5238184	50.1270131	fuel	Tesco Filling Station		Tesco	Tesco			
471701119	-2.9901084	50.7793950	fuel	Prospect						
472148602	-0.4272956	51.7557875	fuel	Shell Hemel Hempstead			Shell	+44 1442 216933		
472593582	-1.4396729	54.6483870	fuel	Esso		Esso				
472629356	-3.0208868	53.1950441	fuel							
472773628	-0.2488562	51.3449993	fuel	Esso		tesco	Esso			
473022088	0.5738257	51.2674524	fuel				Esso			
473022091	0.5727851	51.2673047	fuel				Shell			
473152069	1.1890532	52.0594753	fuel							
473728793	0.3501122	52.3265752		CPS fuels						
473729100	0.3349018	52.3421042	fuel				Gulf			
473748742	-4.5618927	55.9429234	fuel				Morrisons			
474656336	0.4477578	52.7746811	fuel	Asda		Asda	Asda Stores Ltd			
474820515	-0.5813036	51.4850391	fuel	Texaco						
475071934	-0.0988233	51.3521153	fuel			Shell	Shell	+44 20 8688 3931		
475866019	-4.2887493	55.4647313	fuel				Jet			
475866020	-4.3027585	55.4739903	fuel							
475866023	-4.4965600	55.5996220	fuel			Shell	Shell	+44 1563 572570		
476355545	-3.1491553	52.7758656	fuel							
477366671	-0.0007084	51.4836876	fuel	BP		BP	BP			
477367983	-0.0907807	51.4943815	fuel	Esso		Esso	MFG			
477446367	0.2130088	51.9799572	fuel				Gulf			
477572563	-3.5725201	57.6341103	fuel				Gleaner			
479261391	-4.4825138	55.5983507	fuel	BP		BP	BP			
479518084	-1.3403090	51.4084860	fuel	Shell		Shell		+44163534568		
479750215	0.5038856	52.9027931	fuel	Lavender Hill Service Station			BP			
479894394	-1.7876351	53.7796932	fuel				Tesco			
480440772	-0.2738811	53.3008172	fuel	Star Garage			Rix			
480440976	-1.6551036	53.3301229	fuel				Spar			
480448817	-0.6361317	54.4864400	fuel	Shell		Shell	Shell		yes	
482018484	-0.4215654	52.5983150	fuel	Shell		Shell	Shell	+44 1780 784020		
482151383	-0.3014540	52.1482459	fuel	Tempsford Service Station		Esso	Esso			
482385882	-0.2784660	51.7375810	fuel	Shell		Shell	Shell	+44 1727 822150		
484746046	-1.6381606	54.6787068	fuel	Binchester Service Station			Applegreen			
484875173	-0.5982220	51.1938501	fuel				Esso			
485686603	-1.1302598	52.9272949	fuel	Melton Road Service Station		Sainsbury's	Sainsbury's		yes	
486223000	-0.9283233	51.0099239	fuel	Esso		Esso	Esso	+44 1730 261284		
488787537	-0.9702478	51.7430754	fuel	BP			BP			
489391816	-2.9872995	51.2269577	fuel							
489671396	-2.0697909	51.9640482	fuel				Merco			
491251078	-3.8367260	50.6760078	fuel	North Field						
491484923	-3.8486604	55.5553327	fuel							
492860979	-3.3218044	51.6455368	fuel			Texaco				
492887863	-1.7884447	50.8593091	fuel			Shell	BP	+44 1425 472926		
492887892	-1.7031222	50.8248911	fuel	Dawson Engineering						
493667758	-3.9544642	55.9527273	fuel	Abronhill Service Station		Jet				
493763099	-1.5762792	50.8746302	fuel	Pat's Garage			Texaco			
494110120	-2.4693808	54.1462760	fuel	Three Peaks Service Station		Texaco				
494147736	-6.3518751	57.3009168	fuel							
494527497	-1.1850406	52.9849974	fuel	Mill Street Filling Station		Murco	Murco			
494796624	-1.4732381	52.4353736	fuel							
495641182	-3.3728881	51.6812317	fuel	Esso Service Station - Mountain Ash						
496287536	-3.0092844	51.5740618	fuel	Tesco		Tesco				
496424543	-2.5789627	54.2097820	fuel				Scottish Fuels			
497009465	-3.0076405	51.6163843	fuel			BP	BP			
498270374	-1.9988573	52.6909559	fuel				Tesco			
498326054	-2.0745425	52.5051462	fuel							
498474570	-1.1906588	53.1259358	fuel				Esso			
498492974	-0.9388625	53.3178388	fuel	Esso		Esso	Euro Garages	+44 1777 860470		
498494390	-0.9386891	53.3264886	fuel	Shell		Shell	Total			
498494727	-1.0272085	53.2000648	fuel	Shell Ollerton		Shell	Shell	+44 1623 823260		
498737043	-0.0353096	51.7167922	fuel				Tesco			
499452247	1.3171853	51.9624217	fuel			BP				
499624854	-0.0681876	51.4131929	fuel	Cornwall Lodge Service Station			BP			
500828977	-4.4877987	55.6000764	fuel			Asda	Asda Stores Ltd			
501606550	-1.2039399	54.1267420	fuel	Rose Bower Garage						
501806942	-0.5287309	51.4845733	fuel							
501899883	-3.6802214	50.7350050	fuel	Fry's Garage						
502263027	-2.3325015	52.0770624	fuel	Texaco		Texaco				
503047417	-2.9837650	51.5907063	fuel	Esso		Esso	Texaco			
503419352	-1.4669889	52.9342537	fuel	Jet		Jet				
504319811	-0.0733166	51.5662305	fuel	Esso		Esso				
506153745	-3.6819525	51.4848631	fuel				Texaco			
506296483	-2.3135101	50.9708123	fuel	G&A Cook						
506483148	-2.3755261	50.9560874	fuel	Murco		Murco				
506657361	-3.7103744	50.4462014	fuel	Texaco		Texaco	Texaco			
506800370	0.2416010	52.4331580	fuel	ALS Autos						
507083761	-2.9206296	53.2714708	fuel				BP	+44 151 356 4251		
509085992	-2.4395327	50.9151835	fuel							
510607605	0.7576183	51.4426069	fuel	Tesco		Tesco	Tesco			
510638432	-4.2211415	50.5158504	fuel	Pearce's Service Station			Co-op			
510731603	-3.9152269	55.6669117	fuel			Jet				
511213005	-3.4103965	55.6135501	fuel				Pace			
512282496	-2.1052308	51.8947190	fuel	Shell		Shell		+44 1242 511158		
512824891	-2.7497975	56.0546415	fuel	Esso						
513794529	-1.6300329	52.8176073	fuel			Shell		+44 1283 545129		
513794548	-1.6549581	52.7995157	fuel	Burton Service Station						
515955665	-3.0844117	53.3220429	fuel	Shell		Shell		+44 151 342 7512		
516595460	-3.0012427	53.2742518	fuel							
516637106	-2.9718861	53.3256239	fuel	Texaco		Texaco	Texaco			
517369246	-2.9743477	53.3326127	fuel	BP		BP				
517759248	0.1897604	51.5193303	fuel							
519793299	-3.9108914	51.9351957	fuel							
520595882	-1.1305164	53.0217402	fuel	Esso		Esso	Total			
521864825	-1.2558657	52.9960362	fuel	Sainsbury's		Sainsbury's				
523080980	-0.1043984	51.4356821	fuel	Texaco		Texaco	Texaco			
524126123	-3.3470559	51.6029807	fuel			Asda	Asda Stores Ltd			
524642154	-3.3785042	51.5363418	fuel	Tesco		Tesco				
524642192	-3.3639383	51.5239828	fuel			Texaco				
524650609	-3.2739518	51.4656392	fuel	Tesco						
528511325	-2.3796229	52.7751335	fuel							
528649167	-1.2156424	54.6665450	fuel			Morrisons	Morrisons			
529082827	-3.0038738	56.1943184	fuel				Sainsburys			
529458245	-0.1077336	51.6121659	fuel							
529644940	-2.5743416	51.7061289	fuel	BP		BP	BP			
530013719	-0.3872144	51.2692775	fuel				Murco			
530203387	-3.5424564	50.6386228	fuel	Telegraph Hill		Texaco				
530713081	-2.0756558	52.4658461	fuel	Overend Service Station		Esso	Esso			
532426269	-2.9399629	51.5959133	fuel				Esso			
533805881	-2.0918688	53.5062521	fuel	Hartshead Service station		Premier	khan		no	
533833989	-0.2984517	52.1927464	fuel	Wyboston Service Station Southbound			BP			
533962919	0.3538615	51.4344885	fuel	Texaco Perry Street			Texaco			
534088040	-1.5072758	54.6495117	fuel			Jet	Jet			
534378672	-1.7363509	52.8157593	fuel	Forest View Garage		Shell				
534382138	-0.2281380	52.5548843	fuel	Shell		Shell		+44 20 8553 4591		
534758238	0.0137885	51.9946262	fuel	Barkway service station			Pace			
534923720	0.6281389	51.8765346	fuel	BP		BP	BP			
534924563	-0.4048892	52.3450314	fuel				UK Petroleum			
535099405	-0.2608844	51.6171155	fuel	Deansbrook Garage			Texaco			
535137180	-0.2420335	51.6155914	fuel	Esso			Esso			
536126536	-0.3018615	51.5874294	fuel	Jet		Jet	JET			
537632200	-1.1793589	54.5817018	fuel	Asda		Asda	Asda			
537675651	-3.3784737	50.8819204	fuel	Esso		Esso	Esso			
537695149	-3.3674075	50.8946039	fuel	Regent						
537788532	-0.2112532	51.3171129	fuel	BP			BP			
539358498	-1.1425031	52.9554064	fuel	Victoria Service Centre		Shell	Shell	+44 115 958 7461		
539414607	-4.4890333	55.5953156	fuel	Campbell's Fuel Oils						
540114564	-2.6671888	53.1547310	fuel	Tarporley Service Station			Texaco			
540307101	0.7457560	51.8178710	fuel	Shell		Shell		+44 1621 817406		
540401120	-2.1240837	52.5682766	fuel	Texaco		Texaco	Texaco			
540469860	-2.0908640	52.5434831	fuel	BP		BP	BP			
540480008	-1.4828017	53.0583894	fuel				Essar			
541172410	-1.3540287	50.9215870	fuel	Esso		Esso				
541244708	-2.5759927	56.5724148	fuel			Esso				
544310528	-0.4350539	51.5711338	fuel				Gulf			
544316316	-0.4422325	51.5667891	fuel			Shell	Total	+44 1895 676009		
544555411	-3.2031304	53.1525976	fuel	Texaco						
544747327	-3.4520576	52.9713675	fuel				Texaco			
546072714	-4.0962637	52.7857005	fuel				Texaco			
546643285	-0.1873668	52.6122614	fuel	Esso			Esso			
546809646	-2.3112519	52.1155307	fuel				Gulf			
547041807	-3.4023119	51.6109094	fuel							
547878300	-3.2264203	50.8516919	fuel	Regent						
548560287	-1.3518465	54.5916649	fuel			Tesco	Greenergy			
549221889	-4.1982254	50.4821439	fuel	Sleep's Garage						
549454007	-3.8612178	52.7461599	fuel	Mile End Service Station		Esso	Esso			
549534079	-3.9820271	52.4860832	fuel			murco				
550140470	-4.0847323	55.8276074	fuel	Gulf						
550428703	-4.0016985	51.6727319	fuel				Esso			
550696133	-2.4604162	52.6375548	fuel	BP Mound Way		BP	Malthurst Retail Limited	+44 1952 585961		
552215399	-2.3974265	51.8709575	fuel				Texaco			
553031654	-1.8416756	51.5476096	fuel				BP			
553060748	-0.3332799	53.7786341	fuel			Jet	Jet			
558038439	-0.0932188	52.0327061	fuel	Greenfield Service Station		BP	BP	+44 1462 742391		
558079945	-1.1468122	53.1578907	fuel			BP				
558888908	-0.0110753	50.8971061	fuel	Offham			United			
559168770	-1.2953078	52.9613029	fuel	Asda		Asda				
559470618	-2.1234432	52.5554061	fuel	BP		BP	BP			
559554478	0.0576680	52.1211078	ex_fuel	Pace (disused)						
559743571	-2.1186563	52.5302320	fuel	BP		BP	BP			
559962225	-2.0741402	52.5367939	fuel	Texaco		Texaco	Texaco			
559986719	-5.4137046	57.2122802	fuel				Gleaner			
560390943	-0.7901189	50.7814085	fuel	Paddock			Esso			
561128106	-4.2092111	57.4847467	fuel	Bannerman			Pace			
562887547	-0.6773057	52.0335213	fuel	Wavendon Gate		BP	BP			
564862659	-0.1363700	51.4852470	fuel	Shell		Shell	Shell	+44 20 7828 1295		
565456444	-1.3721269	50.8179826	fuel	Esso		Esso				
565474115	0.5626805	51.8806640	fuel	BP		BP	BP			
567055760	-3.6261500	50.5378326	fuel	Heltor,Highweek Garage						
567115039	-0.2858694	51.5010952	fuel	BP			BP			
567469626	-3.4421058	50.6749980	fuel	Jet Garage			Jet			
567502845	-0.5914885	53.1897116	fuel	Asda		Asda	Asda Stores Ltd			
568117472	-1.3640995	54.1945389	fuel			BP	BP			
568249678	0.0328601	51.0987685	fuel	Forest Row		Tesco	Tesco			
569665362	-4.0177014	55.8606631	fuel	BP		BP	BP			
569996373	-2.2875674	53.7069756	fuel			Shell		+44 1706 214512		
570872256	-2.6593272	53.6580508	fuel				Tesco			
573331112	-0.2991547	52.0340954	fuel	Clifton Service Station		Gulf				
574850542	0.9948857	51.2894113	fuel	Gate Services			Esso	+44 1227 750723		
577858942	-0.1783818	51.1670511	fuel	Esso		Esso	Esso			
577928810	-0.7062282	52.0485733	fuel	Shell Broughton		Shell				
579687977	-0.6904220	52.0364817	fuel	Tesco		Tesco				
579887950	-1.5512393	50.7715884	fuel							
580040945	-3.2262640	51.4845629	fuel			Esso				
582849051	-4.0473348	51.6495389	fuel	Tesco		Independent	Tesco			
582932926	-3.1484304	56.2511068	fuel	BP			BP			
582945759	-3.6397011	50.7838541	fuel				Tesco			
583012870	-2.7782664	53.0847034	fuel							
583489821	-2.9759797	53.1679130	fuel	Tesco		Tesco				
583590169	-2.6430807	53.7069752	fuel	Asda		Asda	Asda Stores Ltd			
585226336	-1.5887246	54.9620027	fuel	Torq			Esso			
587280767	-4.5163214	55.8388375	fuel	Morrisons						
587742839	-0.6784579	53.7696333	fuel	Triangle Motor Co.			BP			
588102181	-3.1151293	53.1127794	fuel				UK			
588155061	-1.2515438	53.7089194	fuel	Morrisons		Morrisons	Morrison's			
588860749	-1.5945621	54.8264707	fuel	Low Fuel Prices Always			jet			
592107635	-1.2801526	54.5577622	fuel	Morrisons		Morrisons	Morrisons			
592650019	-2.2302515	53.5691714	fuel			BP				
595789756	-0.7902473	51.8153265	fuel	Esso		Esso				
596194147	-0.8501280	52.0555730	fuel	Millfield Service Station		Esso				
598723471	-2.6193914	51.0764191	fuel	Lydford Services		Shell	Shell	+44 1963 240107		
598725878	-0.3041855	51.6375037	fuel	Elstree Hill Service Station			Esso			
598983268	-4.3530220	50.4074980	fuel	Shell		Shell	Shell	+44 1752 851139		
599214469	-4.4616553	57.5197766	fuel	Ord Filling Station and Post Office		Esso				
599606430	0.9044847	51.1210275	fuel							
600462978	-3.0839982	53.1375579	fuel							
601151291	-5.0712156	50.2319369	fuel			Shell	Shell	+44 1872 861000		
601852481	-3.6805684	50.6871643	fuel	Moor Park Garage						
602523313	-4.2323025	55.8931761	fuel	Esso		Esso	Esso			
602523315	-4.2336917	55.8886215	fuel				Jet			
602893801	-3.1710366	53.3974542	fuel							
603024400	-2.1557991	51.6432813	fuel	tesco Garage			Tesco			
603074784	-4.2154918	53.2813565	fuel			Texaco				
603095890	-1.8915718	51.1690608	fuel				Murco		yes	
603293642	0.6821903	50.9752800	fuel	Jempson's			Jet			
604015827	-1.4459480	53.2505030	fuel	Esso						
604098372	-1.4507789	53.2206980	fuel	Texaco		Texaco				
605015729	-3.9720568	50.7407883	fuel	Jet		Jet				
607239716	-3.9977550	50.7394992	fuel							
610181029	-2.0546965	52.0032465	fuel				Texaco			
610375952	-4.0545129	55.7791857	fuel	Sainsbury's		Sainsbury's	Sainsburys			
611287209	-0.1515564	50.8421549	fuel	Shell Preston Park		Shell	Shell	+44 1273 558043		
615055312	-4.0249016	51.6413562	fuel			Murco	Murco			
616356312	-1.7148937	52.5079429	fuel			Shell		+44 1675 465933		
617855580	-0.2149036	51.8235440	fuel							
618696223	-0.1506490	51.4925500	fuel	Shell Victoria		Shell	Shell	+44 20 7823 4552		
619395959	-0.5319819	51.5347574	fuel				Tim's Garrage			
619489906	-0.9188937	52.2528890	fuel	BP Mill Lane Connect		BP	BP			
619549401	-1.4464571	51.2813154	fuel	Dean Garage			Texaco			
620060130	-4.3566250	55.8714892	fuel	Sainsbury's		Sainsbury's	Sainsbury's			
620536689	0.0438651	52.4641381	fuel	Applegreen		Applegreen	Applegreen			
622035496	-1.2925365	52.9106415	fuel	Longmoor Road Service Station		Gulf				
622616537	-2.1993349	51.3404316	fuel							
622633830	-1.6734823	53.2109076	fuel							
624528066	0.7006271	51.2426923	fuel				Texaco			
624528092	0.7862417	51.2140899	fuel	Charing Motors Ltd.			Gulf			
624669328	-1.3639185	52.7453342	fuel	Shell		Shell	Shell	+44 1530 832442		
629231332	0.7263142	51.5563463	fuel	Shell		Shell	Shell	+44 1702 603403		
629429610	-4.0649216	51.7469593	fuel	Texaco Pont Abraham		Texaco				
629754158	0.7017565	51.5475672	fuel	BP		BP	BP			
630495694	-0.9199307	51.1742534	fuel	Hen & Chicken Filling Station			Jet			
631875935	-4.2394149	51.6887713	fuel	Chivers Corner						
632970833	0.2204949	52.5783175	fuel							
633360993	-4.0238325	55.8201209	fuel				Tesco			
633408815	-4.0515141	55.8240237	fuel				BP			
634469103	-5.3963914	50.1984344	fuel	Carwin Rise Service Station		Shell	Shell	+44 1736 753125		
634898947	0.0980691	52.6515039	fuel			Pace				
636090574	-4.0871835	55.7918453	fuel	Asda		Asda	Asda Stores Ltd			
637231248	0.4698238	51.3986384	fuel			Texaco	Texaco			
638704829	-2.4006230	53.7863205	fuel	Petrol Station						
638710222	0.2297399	52.6185628	fuel	Bloom & Wake Ltd			Pace			
638737940	-2.3876355	53.7929070	fuel	Petrol Station						
639309616	-1.7532343	53.1396798	fuel	Newhaven Services						
642484139	-4.4329192	55.9128290	fuel				Jet			
642593251	-2.8843991	54.8631629	fuel	Hills Carleton Service Station		BP	Hills of Lakeland Ltd			
643728918	-1.0688050	54.5334500	fuel	Shell		Shell		+44 1287 619254		
643879431	-5.3919351	50.1128633	fuel				Jet			
644856129	-3.2329177	51.4864950	fuel							
644882859	-1.2060698	54.5752171	fuel	BP		BP	BP			
646827779	-2.3922328	53.7871790	fuel	Ridings Auto Services						
647068339	-1.3961751	53.7862120	fuel	Shell Garforth West		Shell	Shell	+44 113 287 0826;+44 113 232 0303		
650213377	0.1705678	52.6510244	fuel				Michael Wicks			
652827204	-3.2419622	55.9389105	fuel	Sainsbury's			Sainsbury's			
652880419	-1.4246204	50.9131038	fuel							
655448946	-1.4398401	53.3674740	fuel							
659083625	-0.0107020	51.5261644	fuel	Tesco		Tesco	Tesco			
660129074	-3.0064393	53.0519289	fuel	Shell Wrexham		Shell	Shell	+44 1978 365139		
660420730	-1.1264715	51.0482235	fuel	Bramdean Garage			Murco			
661099558	-2.2526485	52.3898990	fuel	Sainsbury's		Sainsbury's	Sainsburys			
661196744	-2.0195105	52.6264329	fuel	Jet		Jet	Murco			
662441022	-1.7308586	53.7719159	fuel	Euro Ring Road Service Station (Esso Snack & Shop)						
662560820	-1.0952644	52.6070208	fuel			Shell		+44 116 270 1878		
663950097	-0.3961570	51.9025361	fuel	Stopsley Service Station		Shell	Shell	+44 1582 729196	yes	
664126307	-3.0720514	53.1828135	fuel				Shell			
665548133	-0.5785925	51.5185787	fuel				BP			
665872299	-2.9437466	53.5131088	fuel	Esso		Esso	Esso			
665872300	-2.9367497	53.5221093	fuel	Shell		Shell	Shell	+44 151 526 6871		
666116767	-3.9438439	56.1288317	fuel				Sainsbury's			
666241769	-3.2656050	56.5464458	fuel			Shell	Shell	+44 1828 627271		
666816810	1.3872653	51.3351665	fuel	Shell		Shell		+44 1843 852379	yes	
668749098	-3.0655550	55.8570338	fuel			Shell	Shell	+44 1875 823336		
668799096	-3.3142140	55.9365550	fuel	Morrisons		Morrisons	Morrisons			
669571473	-2.3603470	53.8871995	fuel							
670103918	-2.2097554	51.7403172	fuel			Power				
670933782	-0.2512907	51.4160504	fuel				Esso			
671486363	-0.0874570	51.7102120	fuel	Elliott Motor Company						
671512914	-1.2960330	53.3396386	fuel				BP			
671597676	-0.8771122	53.7368259	fuel				Rix			
672710686	1.0152579	52.5174069	fuel	Esso			Esso			
673476483	-3.0426245	53.2942349	fuel			Shell		+44 151 336 4460		
675686754	-0.0214001	51.8097414	fuel	Esso		Esso	TCS			
675814016	-1.9687392	52.6637194	fuel							
676308750	0.5573487	51.2766710	fuel				Tesco			
676317293	-0.6436384	51.5197281	fuel				Esso			
676396566	-1.3275541	52.0425545	fuel	Esso		Esso	Euro Garages			
676397030	-1.3323051	52.0581060	fuel	Shell		Shell				
676622174	-1.7038676	53.7654492	fuel			Esso				
676745674	-2.0083330	52.6134168	fuel							
676778619	-2.3870185	53.8750993	fuel			BP			no	
677218014	-1.5137926	51.2109307	fuel			Shell	Shell UK Ltd	+44 1264 361025		
677355834	-1.5807593	53.7724509	fuel	BP		BP	BP			
677579903	0.5591225	51.2427642	fuel	Esso		Esso	BP			
679701217	-0.0749184	51.1425000	fuel			Shell		+44 1342 718750		
679789907	-3.4559138	50.5882256	fuel	Marine Garage			Texaco			
679896158	-2.2321020	51.7172860	fuel	Stroud Biodiesel Club						
681284412	0.4259272	51.7318042	fuel	Preston's Garage		Harvest Energy				
681498922	-0.2001994	51.3612725	fuel	Shell Filling Station		Shell	Shell	+44 20 8915 0589		
681616608	-2.0862140	52.6448118	fuel	Hilton Service Station		Harvest Energy	Harvest Energy			
